ItemID,Sentiment,Tokenized
62540,1,sure try second concert little month went one may
62541,1,thank awesome tiff even said check
62542,1,
62543,1,follow far away
62544,0,able watch
62545,1,lost mine working bed giving
62546,0,girl miss anna
62547,1,excited told u try
62548,0,oh sorry bout anna move tomorrow
62549,1,band bought guitar today
62550,0,sad hope able save somehow
62551,0,wish close soon move fall really want go see
62552,1,sweet tea serving californium san sometimes contemplate four hour drive though
62553,1,weather gorgeous love
62554,0,morning crying along
62555,1,come visit
62556,0,idea need turn electric bill
62557,1,go around country tie hot guy em
62558,0,amazing
62559,0,wish see u concert far
62560,1,wow sound awesome
62561,0,u cancer
62562,1,miss
62563,0,way see message page see write twitter
62564,1,good night sweet dream enjoy tomorrow
62565,0,met today wish could seen perform
62566,1,thinking wavy
62567,1,hair always look amazing say high pony tail
62568,0,real name sick wedding trying come bachelor party plan include sick groom
62569,0,plan already next week
62570,0,
62571,1,hope see pic kitty soon cat lover
62572,0,many seat great view airplane flying though
62573,0,hear
62574,0,working home week still car accident
62575,0,kind sick money one first thing comes mind thinking mum
62576,1,real high last n gone right
62577,0,yeah suck received refund everyone closed let us know
62578,1,focus review ka ba
62579,0,wondering stuck
62580,0,got sick sick monkey working scare
62581,0,telling anything
62582,0,want treat like little
62583,1,thank good time californium
62584,0,yes yes yes
62585,1,ya
62586,0,went school today come band ungrounded already
62587,1,b
62588,0,bummer sure
62589,1,sorry one name though god kyle jerk man silly mood
62590,1,shout western reps
62591,1,
62592,1,thank
62593,1,thanks following
62594,1,got album already cant wait see
62595,1,stuff deal come
62596,1,love new picture thank
62597,1,plus logical bases girl love much sunshine keep glowing
62598,0,ice cream kiss take away massive
62599,1,two thumb
62600,0,know hope since got sesame oil love let slide finger crossed
62601,1,bliss pure bliss
62602,1,picture love
62603,1,nothing yet
62604,0,hard time lately hug
62605,0,actually learning lot lost abandoned provide wealth
62606,0,oh know sitter worried sick yas said look lady nothing personal want mommy daddy
62607,0,miss
62608,1,blow fine chilly powder face idea brain
62609,0,weather
62610,1,good deal going dream tonight order
62611,1,fine thanks ask
62612,0,want
62613,1,q
62614,0,buy
62615,1,
62616,1,thanks defend believe
62617,1,going
62618,0,hey nothing wondering day
62619,0,see pic
62620,1,ah lived n interesting city nice got compliment mind dude onion head
62621,1,damn cool
62622,0,sound like blast bad wrong coast
62623,1,good
62624,0,yuh always get super sick dont eat getting kind vehicle prolong amount time
62625,1,happy birthday good one
62626,1,happy birthday man glad good one
62627,1,certainly best
62628,0,storm hardware problem
62629,0,brought flask sorry bad
62630,1,kiwi think tried one job next week
62631,1,nothing wrong long lie morning
62632,1,good idea report back crazy glance get ha
62633,1,true slap spank choke thought
62634,1,need suggest r little beer sampling party th evening put yr thinking cap please
62635,1,anger heat truck care know feel people tweet driving
62636,1,nope dont think theres way could produce look like
62637,1,sell poster store get spud save one
62638,0,infamous yes manager apparently least according joe sorry
62639,0,sound like hell week sorry hear
62640,1,yes maybe though annoy follow thought late good night
62641,0,good point suck
62642,0,sorry coming
62643,0,fell asleep came last night
62644,0,oh sorry hear
62645,0,sorry hear jaw giving pain
62646,1,
62647,1,oh love show help well really hot
62648,1,strange reason following corrected yeah flea view well friend
62649,0,sunny day starting cloud
62650,0,talk much hope miss lot
62651,1,bore school one week left year school r done
62652,1,tweet love come sudden
62653,0,sadly dont think hah
62654,0,aw got anyway working gang prof coming easier thought still bit tho
62655,1,help
62656,0,u fat buster lady absence see yah
62657,0,imagine lots homework time
62658,1,got present today video b single hopefully last
62659,0,oh sorry hope get better soon
62660,0,u suck u disappear
62661,0,interesting bore
62662,0,thats bummer love horse though
62663,1,yes great soprano alto good harmonizer
62664,1,apple
62665,1,ha ha real reason celebration store
62666,1,tell
62667,1,train original topic
62668,1,good listening music hot mess artist great producer
62669,1,mail address geographical association st
62670,0,one thing pride problem settling title gear week
62671,1,thanks bunch
62672,0,cant come stupid dance production
62673,0,
62674,1,
62675,0,bet award performance curly fro little huge
62676,0,hate right one
62677,1,want say good night always honest candid hilarious entertaining
62678,0,know reason anyone paying back cos public found sorry yr mirror
62679,0,talking worker still smoke twin
62680,1,un weekend
62681,1,yeah si fi sa
62682,0,course going pain see
62683,1,tell anyone nobody know even
62684,0,saw link get error site open page cannot read article
62685,0,wrong
62686,0,said thought cute thought sad
62687,1,welcome
62688,0,always jerk
62689,1,quote mere quote
62690,1,want slap cute together oh hot hate much
62691,0,miss year wah need
62692,0,wow old huh poor though seriously
62693,1,lion landed
62694,0,oh cool long even define term right alley cool
62695,0,never tried energy drink totally want cant yet cause still breastfeeding
62696,1,pointing much
62697,1,start talking get hungry enough
62698,1,said finish week
62699,0,oh disappointed
62700,1,welcome friend hope answer long
62701,1,come upstairs
62702,1,already dressed next time
62703,1,long patience hold
62704,0,hit movie downtown went pike place market closed
62705,0,u know lost sat night
62706,1,thank kind mention good weekend
62707,1,hope
62708,1,hit snooze today way nonetheless
62709,1,proved need
62710,1,u longer allow follow speak hello
62711,0,yep game show miss whole season half last year behind cancel
62712,0,knitted one band elastic stayed head thick bought
62713,0,sorry mum temptation stress never
62714,1,almost cried cos meant much also sexy voice thanks great call
62715,0,
62716,0,must totally game
62717,1,classic spectrum vet love title particular vintage gaming
62718,1,work food
62719,1,great day
62720,1,thanks much wonderful message
62721,1,thanks guy make girl feel good
62722,1,hello good morning
62723,1,rip van winkel beard sexy stubble good altho everyone didnt help
62724,1,ah well either get guess
62725,0,good idea brain twitter
62726,1,gud sort thing idea working
62727,1,totally love must admit partial green one
62728,1,always lovely sell something
62729,1,get would like put feed document trip interested
62730,0,fantastic fail fail fail fail
62731,1,great see
62732,0,get
62733,1,good morning hope coffee good day even better
62734,0,thank need prayer strength today hope enough help
62735,1,good luck drive wishing best
62736,0,always taking diss
62737,1,oh complicated read
62738,1,intense thinking like homemade thing
62739,1,check
62740,1,really one favorite movie
62741,1,love cracker barrel pecan pancake grits
62742,0,oh may soul rest peace
62743,1,thanks yes chose right chatty good
62744,0,havent got ticket yet suck man need get ticket concert
62745,1,going one
62746,0,hate news never stop
62747,1,singing save day glad hear help u
62748,1,gal hope u enjoy ur weekend ill try best despite rain hug
62749,1,yeah true like quietness ah forgot put sign
62750,1,glad good happy always woohoo
62751,1,yeah bought get
62752,0,yes even dilemma actually got disconnected lagging aint good
62753,0,know trying look bright side thing given circumstance awful awful
62754,0,never update
62755,1,course
62756,1,like featureless
62757,1,stang enough bell around neck
62758,1,yep classic start home said
62759,1,thanks
62760,0,say
62761,1,sig right everything different
62762,0,good morning sexy ti last day dance poor u feel better
62763,0,bet magical coming home hour
62764,1,oh wow fast reply pretty cuddle back
62765,1,used hectic stuff work insane yet hilarious
62766,1,end justify mean going cost
62767,0,serious tequila craving
62768,1,love sound jet flying overhead thrilling exciting
62769,1,indeed
62770,0,gotten whole hoodie thing need participate corruption bribery follow
62771,1,enjoy
62772,1,prawn chips
62773,1,oh yes get copy
62774,1,wha would learning
62775,1,
62776,0,want play need finally break get
62777,1,look like lots people want know miss popularity
62778,1,hey name threw second get put pic
62779,1,icon like useful
62780,1,wow lot twitter time disposal
62781,0,blind miss video favorite drummer
62782,1,call empty film runaway
62783,1,hey
62784,1,want
62785,1,take photo tonight post please thanks
62786,1,sold min cause love stoke see guy august
62787,0,actually think swine flu
62788,1,congratulation feed baby hungry
62789,0,sigh mean
62790,1,truly start august mine fourth list done still get
62791,1,guessing thing dan final
62792,0,ask friend send send feel like crap exam result tomorrow
62793,0,one lady bender
62794,0,sec extract boring want full song would like please
62795,1,write pen yet strong third period team
62796,0,great tool wish could handle data seamlessly die reliance die
62797,0,give broken link
62798,1,phone checked rate getting month close old annual rate confirmed
62799,0,get new follow face lost couple
62800,1,thanks
62801,0,worst part even read nerve
62802,0,sound like situation sorry project
62803,0,hear ya mine whack right
62804,1,coincidence went running along san bay glad help
62805,1,thanks follow
62806,1,chill sleeping thanks
62807,0,surgery husband pick minute hope fine anaesthesia good dogs
62808,1,milk please
62809,1,work little day
62810,0,date think away
62811,1,think get rich say
62812,1,eh di gen yon na fe class
62813,0,find found
62814,0,matter
62815,1,going olive garden later join still got jewelry box got shredder
62816,1,u cute mean party via twitter
62817,1,legal unlock pay sometimes free depend x month contract
62818,1,hey good morning
62819,0,hug hope day improve friend
62820,0,mine either
62821,1,thanks much amazingly nice thing say
62822,1,connected two tweeter awesome
62823,0,oh yea celibacy crap suck
62824,1,da welcome hope u day
62825,1,thanks one meet
62826,1,kind name lying use
62827,1,sound like awesome dream
62828,1,whoa open see flow
62829,1,maybe game play station
62830,1,thank
62831,1,awesome glad figured worth
62832,1,easily amused penis much large post
62833,1,ah hope safe trip amazing us hope come back soon
62834,1,awesome tour photo wish could least one
62835,1,see made guy silly music mean lot
62836,1,know better would swear brother great see rule
62837,1,naked picture way go challenge huge news station race million
62838,1,post links stuff like write rap character give us dirt
62839,1,since
62840,0,coming august please make age show silly u
62841,1,good morning tell guy warped
62842,1,when
62843,1,amazing want one
62844,1,miss random pointless please soon
62845,0,really hope cub fan would make sad
62846,1,remember reading book college deep long hope enjoy
62847,1,crowd surf might get kick face hurt bad
62848,1,maybe true new york ave frequently landed property
62849,0,kind near way
62850,1,living end awesome full stop
62851,1,cube make laugh never change
62852,1,brilliant inspire much really hold
62853,0,guy come back new
62854,1,log remember main old times sake
62855,1,something pickle
62856,1,look like great time happy birthday girl
62857,1,style
62858,1,well done reaching impressive short time
62859,0,rick still old school text
62860,1,yeah stuff
62861,1,mock love
62862,1,crazy media often figure differ index query structured data
62863,1,hey said said tweet leno harry met sally always best movie ever
62864,1,frequent flyer mile actually landed job office excited big move
62865,0,rain hide
62866,1,believe bill would without
62867,1,love know already
62868,0,oh wish could work home much grunt work warrant work home
62869,1,thanks follow already
62870,1,currently use beta version awesome also ur new pic look good
62871,0,back street u mean miss
62872,0,fair enough actually making lot typo last without excuse
62873,1,good way spend holiday though bill
62874,1,good know modify foot fit shoe camera
62875,1,got pit bull submit
62876,1,good idea
62877,1,welcome
62878,1,pack try aloe cure everything
62879,0,rub tummy
62880,1,still piss last time
62881,1,word looking forward
62882,1,yea funny clever tactive get reply
62883,0,hope feel better try go sleep morning
62884,1,wait new album saw foxwood w tab last yr show amazing meeting
62885,1,sum thing r b
62886,1,welcome always happy able say yeah already
62887,1,oh bill miss yo girl hell penis head picture mean sperm face pic
62888,1,start work madness till home tweet lots caffeine nicotine thing
62889,1,yes see later
62890,0,yes anything could go wrong thought arni would cheer know long stuck
62891,1,avoid two days row work today
62892,0,horrible day really horrible want repeat know happen
62893,1,oh got trouble someone he bright know talking
62894,1,hey bill happening think padre coach told play
62895,1,getting ur contract extended meant tell u
62896,0,saw working lunch hope would longer
62897,1,projectile clever
62898,1,got hit head bloody ball
62899,1,good comeback take one know one
62900,1,wait explain later give something sweet think night
62901,0,welcome new
62902,1,yeah wiz hope right even incremental upgrade would fine
62903,1,smart one
62904,0,sad read show start watching w daughter need family
62905,0,look like getting showing many post feed reader comment
62906,1,know maybe cordoba could save company
62907,0,know right
62908,0,bill come international feed cut
62909,0,another hour
62910,0,watching sky look like really great movie listen shaky camera style make dizzy pity
62911,1,thought side
62912,1,mike brown
62913,1,think mean real one
62914,1,going new york least year
62915,0,lucky bastard final
62916,1,bless trying convince innocence
62917,1,well needs little work
62918,1,believe know much work right glad prob get check ride hear
62919,1,confused people say pain sports since
62920,1,make devil fan
62921,0,stayed night listening miss gig bad
62922,0,circumstance let see pic thing chick border obsessive
62923,0,envy wish steak fail boiling water
62924,0,jealous get desert miss year long away home
62925,0,live palm desert way grew hour away miss desert
62926,0,bet guy sound awesome wish
62927,1,your thats love scratches ass
62928,1,sometimes chill easily entertain royal pain arse days people pretend know
62929,1,thank far good think keep thought
62930,1,well sent one go
62931,1,thanks
62932,1,made mage troll day mess hit call
62933,1,actually
62934,0,man suck need break deeply resent pay load traveling
62935,1,cheered end
62936,1,perhaps could put calendar remember give present hidden location treasure map
62937,1,see one probably blind link
62938,1,show go last night
62939,1,
62940,0,upset live right tried hard get coming
62941,1,ding ding ding ding ding winner
62942,1,going till guy goes bed tonight
62943,0,crazy dead beat dad mess adopt maybe
62944,1,listening man march pig
62945,0,fun private see
62946,0,hour dont work honestly think party much body used couple sleep
62947,1,follow
62948,1,sent essay poem pic
62949,1,look never album
62950,0,oh sorry hear best wish recovery tho know little comfort
62951,1,cool wait
62952,1,thanks
62953,1,love wait installment come
62954,0,love pinky brain teenage mutant turtle make cartoon like
62955,1,
62956,0,oh gee dad die ten year ago still miss every day
62957,1,would love attend guy venue time yet
62958,0,time plan turning purely business
62959,0,tried twice two different informed
62960,0,community guideline seriously
62961,1,
62962,0,flag use new feature embed directly
62963,1,use next defense
62964,1,thanks follow
62965,1,due three week normally would jump chance work new project new pretty covered
62966,1,yes like advertise book ask
62967,1,prob got lost got hungry found great place eat found way home sober good
62968,1,start stopped twenty times maybe success motivate
62969,1,go photography forum posted pic baby look post posted
62970,0,read literally second gave homer sorry jinx posse ammo
62971,1,touched angel
62972,1,maybe click nice link work visual tho nightmare
62973,1,also true
62974,1,thank doesnt work done flash baby
62975,1,yep worth
62976,0,unfortunately cant take photo blackberry
62977,1,great story remember last year someone kept going line
62978,0,well getting yah days think
62979,0,got tweet w know one top
62980,1,action word
62981,0,nothing
62982,1,meatworks
62983,1,bet someone love rather lover
62984,1,hop man preview final
62985,0,think make healthy could eat taste good
62986,1,chance seen away place engine get credit often
62987,0,sorry billy miss
62988,1,oh took show guess
62989,1,got good laugh though
62990,1,long list people great
62991,1,go go like new album
62992,1,please fan help win needs vote
62993,0,u dont talk answer love u
62994,1,ah come seeing station month cyrus hopefully
62995,1,amen billy family
62996,1,thanks billy hope great week
62997,1,billy ray airport like minute house airport time
62998,1,cant wait watch
62999,0,win cant afford cable watch
63000,1,good night
63001,1,billy ray hilarious wonderful family look rock montana
63002,0,hello fan told cyrus dont bad chat
63003,1,hey billy cant wait come concert
63004,1,hey wow awesome big fan tell really concert finland
63005,0,hey ask ur daughter account reply tweet
63006,1,hey operation tomorrow afraid really need luck reply
63007,1,hi sam want say talented
63008,1,hi nice family god bless
63009,1,really cute dog
63010,1,beautiful dog
63011,1,get love picture dog love cyrus family
63012,1,adorable
63013,1,gorgeous horse
63014,1,definitely think come pretty
63015,1,know maybe rock
63016,1,hope coming would amazing
63017,1,since little see like anything without good taste smell
63018,0,got store early thought open open going grab friend person limit
63019,1,adore make happy
63020,1,look forward reading
63021,1,joke really following picture name sketch
63022,0,know need drown sorrow culver kim right hit apple store sad
63023,1,spending extra time fam good need get work done soon
63024,1,install sleep
63025,0,help level
63026,1,protect update care much
63027,1,could always put tunnel back fill cheese
63028,1,nothing wear could ever look bad beauty
63029,1,oh hope u still feel way tomorrow workout love always ur trainer
63030,1,would great two joining us definitely win something
63031,1,hi completely new lesson please feel free watch enjoy
63032,1,would indeed fun
63033,1,looking forward check something everyone know make tofu suck afraid
63034,1,oh please u guna bust nut wit j k
63035,1,hi colonial cousin still awake tutorial
63036,1,add
63037,1,dog great place
63038,1,get time asleep daylight hour
63039,1,relate sloppy
63040,1,
63041,1,never took quiet shy type forgot wiz
63042,1,tossing homemade bacon egg biscuit way ready set toss catch
63043,1,giggle like mad always good see beanie pop screen
63044,1,theres lot truth
63045,0,alright suppose better head bed get quickly enjoy rest day
63046,1,let know go back first lesson
63047,1,anyway anything much interest say wish good rest day stay warm
63048,1,exactly currently flying awesome passenger great well u fly
63049,1,good hear body enjoying break good thanks going take dog today wood near us
63050,1,thought idea make song call get amen always say troop reply
63051,1,love song
63052,1,think come show
63053,1,think get mullet back u love
63054,1,cyrus family come
63055,1,good driver
63056,1,love song thrill bill
63057,1,oh way rock
63058,1,really
63059,0,please
63060,0,bring give
63061,1,rock billy ray hope see day
63062,1,thanks billy ray really need
63063,1,something would like tell
63064,0,up sorry towel good greet
63065,1,wait bring
63066,0,
63067,0,
63068,1,
63069,1,
63070,1,
63071,1,come waiting
63072,1,totally come rock
63073,1,totally get mullet back bring back fashion great song
63074,1,great role model ur amazing performer look
63075,0,happy day dad though enjoy swine flu
63076,1,going oceanside pier tonight
63077,1,tell something know billy
63078,0,chuck
63079,0,shame sure hope would
63080,1,god love good deed day eh
63081,0,track strange
63082,0,tell invite whole class cost bloody fortune
63083,0,load highly qualified stuff load still use snail mail
63084,0,ugh sound thrilling
63085,1,told good hit back swear tho turn hulk mommy monster want go
63086,0,around mate one know call told would cost support agreement
63087,0,real garden flat need repot thin age fruit
63088,1,morning
63089,0,note self put word tweet got load dodgy follow
63090,1,got drink hand yet
63091,1,would make smile
63092,0,good fun afraid supposed cleaning wish somewhere hot
63093,1,getting probably whole unpack whole house thing
63094,1,trying take old man eh good cute
63095,1,could ever get sick hearing happy day dance
63096,1,lots potential actually happen yet faith right time deep hour
63097,1,sound great might picture instead train
63098,1,please tell anyone still
63099,1,funny nut
63100,1,sorry later still holding ur fluffy towel dash hope u found mean dry ur self
63101,1,sound lovely pump pain killer dental pain tell finger toe
63102,0,made cry
63103,1,well running sleep well scarecrow dream sweet
63104,1,yes twit
63105,1,heaven sorry think list product know get
63106,1,remember bring couch relax grab ray
63107,0,one least favorite keep
63108,0,girl cute really sad
63109,0,go shopping
63110,0,sadly coke zero caffeine caffeine free version
63111,1,thanks
63112,1,saw good ready nice dry weekend dry term rain
63113,1,golly gee people would focus big issue instead
63114,0,happy sprite toe hope better
63115,0,hope get soon montana sure easy breezy get
63116,1,nice meet sound like need sit back relax bit take easy
63117,0,ouch road burn suck
63118,1,sound like excited get obedience calm help
63119,1,thanks love days
63120,1,reading
63121,1,pretty hilarious
63122,1,check
63123,1,better cancel plan
63124,1,thats cute
63125,1,really gone
63126,0,wish heading u month
63127,0,
63128,1,hello rose wave believe met yet
63129,1,thanks
63130,0,sorry loss
63131,1,yes smell freshly baked chocolate chip ask u milk enjoy yummy
63132,1,eh captain planet used come time
63133,1,get every day days ago got like row
63134,0,change u believe ever applied brainwash
63135,1,took like day hope ur lovely
63136,1,funny
63137,0,yeah suck
63138,0,cant give give staff tell b c also tell
63139,0,sound lovely way walk folk hope sit get ray house tho
63140,1,awesome nick voice sound sexy part
63141,0,oh trust cripple walk best love jam pool dance party sans
63142,1,exactly funny took back
63143,1,boss cream year still good year experience testing
63144,1,think nice theme open unfortunately common trick yet
63145,1,pretty indeed car house ken
63146,1,need get one plug cig lighter stays hot
63147,1,listen run
63148,0,need get crap home page
63149,1,ur killing spree day load new game final fantasy exclusive
63150,1,would backup boy get
63151,0,fancy beef rice yummy late order tho
63152,0,know hate least get given row like used fancy
63153,1,neat red cross red lion sun one withdrawn unity stand
63154,1,post uterus v ref moyo easterly yr underwear incoherent
63155,0,sick totally getting bad guy get play boston
63156,0,pig last laugh
63157,1,song thats fine little grade sometimes
63158,1,took minute thought damned clever year old even somewhere
63159,0,filter crap month two idea shoe vital go shop really
63160,0,m state ill done august blow though grad school
63161,0,oh poor hope
63162,0,ugh yes dont know
63163,0,j c reply n
63164,1,happy birthday
63165,1,hi billy beautiful pic thing going family give kiss
63166,1,ha love darnel one
63167,1,way come visit guy
63168,0,sorry hear optimist thing get better us
63169,1,really go check
63170,1,idea hello anyway
63171,1,agree worth smash potato recipe look awesome
63172,0,oh even worse cruel tell yes pretend shall due study house market much cooking late
63173,1,shame live far away otherwise dinner tonight
63174,1,ure going summer school
63175,1,get totally dark around
63176,1,thanks guy
63177,0,know coming breastfeeding pain thing sacroiliac joint poor
63178,0,said reciprocate time look dubious
63179,1,well done beautiful portrait
63180,1,get follow day use add everyone train pay
63181,1,come see crystal
63182,0,super busy work
63183,1,
63184,1,talking phone
63185,1,cute yeah good luck stress never studied night need sleep
63186,1,school tonight also good luck first day fine
63187,1,ask friend maybe borrow game think thats better
63188,1,glad got sorted
63189,0,oh thats pity thank much information must wait game
63190,0,looking rhythm trip beach last summer need
63191,0,hopefully going quantum see pair
63192,0,yeah second choice
63193,1,u mean one min home unreal find lots thing barn always ringing
63194,1,booked flight yet
63195,0,must make use evil tweet machine stop
63196,1,week also electricity week running water week
63197,0,sorry hear police panic mode guess avoid untoward incident
63198,1,get go bed tonight
63199,1,strategy worked
63200,0,buy indy blink show card cant buy
63201,0,look like effects people plus plan would
63202,1,hey frat love ur twitter name stay
63203,0,happen
63204,0,lovely day rain
63205,1,tha u dont count
63206,0,read thing last tweet messy crap
63207,0,sorry layne go
63208,1,way resize window feature come soon
63209,1,oh yeah minim tray would cool
63210,0,hate yaw til late get til
63211,0,one mood decide want go without longer
63212,1,really cool fun whatever u decide
63213,1,thanks
63214,1,thanks
63215,1,goofy system love van
63216,0,today cold hate rain ground soggy enough
63217,0,could also help available
63218,1,two interesting people look tweet following
63219,1,catchy name good title newspaper mag
63220,0,hug
63221,0,looking time
63222,0,impossible friend missing
63223,1,dont u mean goo laker last day school tomorrow
63224,1,en thanks
63225,1,la long
63226,0,tried run vista
63227,1,think remember episode actually remember ending
63228,0,ah sold though
63229,1,havent spoke l x how life
63230,1,mine banana day ka close
63231,1,totally new concept everything social media wee party alright hope better
63232,1,funny get hit lots wacky lover
63233,0,case may well get case would beer otherwise would doubly punish
63234,1,meeting soon bring back picture video guy
63235,0,one belt thing like cradle really need exercise never bother
63236,0,totally agree rain came cold temp degree rain totally suck
63237,0,boo serious work great anxiously await come
63238,0,getting bed till make bug go away
63239,1,today observation nothing good
63240,1,research anything let emotion get best meant ignorant
63241,0,feel depressed watching concert video
63242,0,coffee
63243,0,sound good
63244,1,good stuff enjoy
63245,0,know make sad
63246,1,like tell got gig coming alrighty
63247,0,yes like
63248,0,suck happen many time
63249,1,yes yes really think intelligence great twitter
63250,0,aspiring survival living phenomenal could long process
63251,0,happen much geometry ridiculous
63252,1,go colour one got several yellows mo
63253,1,welcome back ya would link thanks
63254,1,r awesome fellow twilight
63255,0,know wish week
63256,1,
63257,0,also got capes work today open box scream yeah capes one got
63258,1,hi thanks follow
63259,0,look bed kitchen bathroom aka half freak house sat still sick
63260,1,nice plan making get let know soon
63261,1,send twit
63262,1,yeah bit still love
63263,1,wow dress cute
63264,0,yesterday perfectly wonderful today cold
63265,1,hah true
63266,1,yeah sound fun hanging friend baking cupcake picture walk movie
63267,1,hey yer bad thanks anything interesting today
63268,1,time u get movie would still wait
63269,0,one hour fifteen minute dreadful wait
63270,0,working yesterday today dull
63271,1,thanks recommendation
63272,1,thanks recommendation actually though
63273,1,soon
63274,0,good drama normally dont like drama werent really tired arent asleep
63275,0,
63276,0,yeah mar buddy might gone first board retreat
63277,1,depending upon strength magnet could computer serious damage
63278,1,maybe type bird
63279,0,peregrin amazing keep meaning get see nest pair near never seem get around
63280,1,teasing dont b jealous come j k
63281,0,cause forgot one channel choose
63282,0,hah already far
63283,0,p totally understand weekend temptress think able make week
63284,1,thanks
63285,1,nice need cowbell know talking
63286,1,agree notoriously bad finishing team ie slack near end game overcome
63287,1,policy thank em real people mostly content otherwise mileage may vary
63288,1,run name tribe right
63289,1,brilliant wish watched consistently year music used scare
63290,1,tired definitely follow week
63291,1,good luck today
63292,1,think grey turn time blue
63293,1,good question know could make guess chat
63294,0,fair
63295,1,gym waste time money anyway
63296,0,yeah know like able sneak away
63297,1,vote complete
63298,0,hope plenty aloe handy
63299,0,yeah proctologist said
63300,0,drink lot tea coffee would help would answer back
63301,0,exactly want read
63302,1,u finished
63303,1,going giant game watching least active eh
63304,1,actually red good ladies far
63305,1,incredible love photo took family love work
63306,1,botanical gallery blue ribbon fair two year ago
63307,0,oh different hurt anyway whichever
63308,0,town busy heaving full
63309,1,like
63310,1,know regular state passport need
63311,0,good hope feel better soon
63312,1,ah bless cheer need pint
63313,0,give right address cos alien yet
63314,1,take nap beforehand hour per feel much better
63315,1,hope teeth better soon
63316,1,sure get lots hug nearest make better
63317,0,much work drink love afternoons pub
63318,1,know rectify situation soon good evening mate
63319,0,think think pic
63320,0,oh nice
63321,1,fun wish start sooner thanks everything help
63322,1,yeah huge fan make occasional exception
63323,1,one first follow least
63324,1,want get get many autograph poss pretty please
63325,0,huge bowl full could half would still stuffed
63326,1,yeah go get sun corner garden washing line least time year
63327,0,oh know accounting look payroll posit
63328,1,thats good sign
63329,0,yeah probably sick past days
63330,0,sorry make
63331,0,actually already back exam miss much driving one day exhausted
63332,1,great day hope catch later wish town
63333,1,hope get well soon
63334,1,hand issue used absolutely flawless
63335,0,pick list dashboard land us brit yet
63336,1,petite woman maiden name get w married name player funny stuff
63337,0,still annoy real book function
63338,0,true block later people posting fake twit
63339,1,never made claim though ray parker one record
63340,0,bing still good slow net user like especially image video result
63341,1,could support weather forecast spot island
63342,1,hey good thanks
63343,0,inner handle follow news bad legendary epic even sniffle
63344,0,hey sorry dad die day
63345,0,aint aint let know til
63346,0,boo keep pushing forward something
63347,0,may day may day weekend cocktail threat damn flu dont common sense
63348,0,oh god glad watch video work even thought making well
63349,0,sleep early
63350,0,carmine
63351,0,yeah twit slow ugh sad miss foolishness already sure see one another
63352,1,understand also
63353,0,miss blockbuster sub would make easier watch show
63354,0,would going church unfortunately work cooking wish
63355,0,ur going jazz festival supposed go ride decided go miss yet another show
63356,0,weather wet walk u blame lack sleep sorry miss ur tweet party
63357,1,could wear kilt day one would care may even want get kilt
63358,1,spirit offer
63359,1,hope wonderful time
63360,1,baby hold u might like cover
63361,1,posted address listen tweet ago
63362,0,hope lovely time miss hearing
63363,1,easily like stitch neck right plus glue see get taken
63364,1,looking good
63365,1,worth
63366,1,good morning yes think would count geek
63367,0,probably take rest today catch work stuff
63368,1,wot like
63369,1,adorable sweetie
63370,1,last atop thinking
63371,1,good really want watch last night convince elder necessary
63372,1,style think
63373,1,nice u con several times wish read ti following
63374,1,book read travel
63375,1,single blink blink old vote
63376,1,get follow day use add everyone train pay
63377,0,miss lots lots got home clothes smelled like house bummer
63378,1,
63379,1,got keep promise
63380,1,train monkey think
63381,1,slouch
63382,0,alone
63383,0,least
63384,1,mine
63385,1,hey girl thanks gor weekend wish hope enjoy well
63386,1,get follow day use add everyone train pay
63387,0,dont sulk know cant get enough concert last one long boo
63388,0,hey dawn how today missing sunshine whilst work aint fair
63389,1,busy morning woke late lazy straight gym lazy day till dad comes tea later
63390,1,thank shall share
63391,0,ur sore already imagine
63392,1,concur sure take pic next time
63393,0,oh able recommend getting tincture neal yard kill cold days
63394,0,second last episode
63395,1,thanks much
63396,1,coming soon enough friend big project works good new good news
63397,1,wow wow wow pinch dream
63398,1,think person thought
63399,1,try win competition instead
63400,1,mull bass idea track
63401,0,beginning feel safe ruin
63402,1,discuss last night yesterday someone ready go
63403,0,days hour minute ha ahem data entry hope better evening
63404,0,turn today sorry able make cam show tomorrow
63405,0,handle one teen husband even act like one times son girl yet hope
63406,0,damn rough sorry hear
63407,0,wish
63408,0,baby happy please come wish go together
63409,1,ha disagreement engineer writing
63410,0,saying wing wherever everyone else got person hope
63411,1,know u know ur nosey miss appreciate though
63412,0,idea wrong sorry
63413,1,probably name town smile
63414,1,yes win
63415,0,hard time tuning x miss morning
63416,0,well owner file bankruptcy might like year depressing
63417,0,wouldnt mind lot alcohol well would probably help physical emotional pain bah work tomorrow
63418,0,oh man would fresh
63419,1,borrow tell anyone
63420,1,amaze constantly em graduate may
63421,0,never going feel like june
63422,0,leave alone
63423,1,oh hey good morning june
63424,1,contact contact contact supposed sent long ago
63425,1,able split track able clean pretty well filter
63426,1,yes tend greet regular name caller stop worrying
63427,0,barcelona sonar follow day back work
63428,1,video camera tell buy
63429,1,love love love name beautiful big
63430,1,guy tease yes bow travesty
63431,0,
63432,0,know get license without switching registration insurance license expire
63433,1,hell yea got sweet made
63434,1,maybe guess would come though huh
63435,1,nut last week u
63436,1,hey thanks well actually searching advantage disadvantage magazine cant find
63437,1,well
63438,1,wow lots pic afraid go mine supposed get weekend think
63439,0,another hour
